IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema
0;MobilNet_5;1.9239929366666668;0.4901325613094774;1;axe_yy_0,axe_xx_0,axe_out_channels_0;36;[V f, U (4, f), U (7, y), U (3, h), T (2, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (2, c), T (4, f), T (28, x), T (4, y), T (64, c)]
1;MobilNet_5;0.9884050166666667;0.07945324966117603;1;axe_yy_0,axe_xx_0,axe_out_channels_0;12;[V f, U (2, f), U (14, y), T (32, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (8, c), T (8, f), T (2, x), T (2, y), T (1, c)]
2;MobilNet_5;1.28304208;0.3716885023161704;2;axe_yy1_0,axe_xx1_0,axe_out_channels1_0;37;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (128, c), T (8, f), T (28, x),  Lambda_apply y [((Iter 1), (Arg 13)), ((Iter 1), (Arg 15))], T (1, c)]
3;MobilNet_5;1.0884959566666668;0.23262173074175171;1;axe_yy_0,axe_xx_0,axe_out_channels_0;36;[V f, U (4, f), U (7, y), U (3, h), T (8, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (8, c), T (4, f), T (28, x), T (4, y), T (4, c)]
4;MobilNet_5;0.6542081433333333;0.1296487076760154;1;axe_yy_0,axe_xx_0,axe_out_channels_0;19;[V f, U (1, f), U (14, y), U (3, h), T (64, c), Hoist_vars [c], T (28, x),  T (3, w), T (1, h), T (2, c), T (16, f), T (1, x), T (2, y), T (2, c)]
5;MobilNet_5;2.1391009566666668;0.5261693199548849;2;axe_yy1_0,axe_xx1_0,axe_out_channels1_0;11;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (8, c), T (8, f), T (1, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (1, c)]
6;MobilNet_5;2.338768066666667;0.07772914391963934;1;axe_yy_0,axe_xx_0,axe_out_channels_0;25;[V f, U (1, f), U (14, y), U (3, h), T (1, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (256, c), T (16, f), T (7, x), T (2, y), T (1, c)]
7;MobilNet_5;1.4603157900000001;0.2924118533860065;1;axe_yy_0,axe_xx_0,axe_out_channels_0;24;[V f, U (2, f), U (14, y), T (2, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (8, c), T (8, f), T (14, x), T (2, y), T (16, c)]
8;MobilNet_5;1.4579690733333333;0.34503230875372715;1;axe_yy_0,axe_xx_0,axe_out_channels_0;18;[V f, U (4, f), U (4, y), U (3, w), T (1, c), Hoist_vars [c], T (4, x),  T (1, w), T (3, h), T (8, c), T (4, f), T (7, x), T (7, y), T (32, c)]
9;MobilNet_5;0.67417577;0.18921201740106755;1;axe_yy_0,axe_xx_0,axe_out_channels_0;46;[V f, U (1, f), U (14, y), U (3, h), T (128, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (1, c), T (16, f), T (28, x), T (2, y), T (2, c)]
