IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema
0;MobilNet_2;0.46794492666666676;0.10215575454224989;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;12;[V f, U (4, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (7, x),  T (3, w), T (1, h), T (4, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (2, c), T (2, x)]
1;MobilNet_2;5.91210875;0.37860902968917737;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;14;[V f, U (2, f), ULambda y, T (4, c), Hoist_vars [c], T (1, x), T (3, w),  T (3, h), T (4, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (16, c), T (14, x)]
2;MobilNet_2;1.0280078133333332;0.29368566804006935;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;14;[V f, U (1, f), ULambda y, U (3, h), T (64, c), Hoist_vars [c], T (1, x),  T (3, w), T (1, h), T (4, x),  Lambda_apply y [((Iter 3), (Arg 10)), ((Iter 2), (Arg 13))], T (4, f),  T (1, c), T (14, x)]
3;MobilNet_2;1.9561285166666669;0.47377428004580224;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;21;[V f, U (2, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (4, x),  T (3, w), T (1, h), T (14, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, f),  T (32, c), T (1, x)]
4;MobilNet_2;0.24583787333333335;0.03524984521571628;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;34;[V f, U (2, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (2, x),  T (3, w), T (1, h), T (28, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (2, c), T (1, x)]
5;MobilNet_2;8.105876673333333;1.4890227352862084;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;16;[V f, U (4, f), ULambda y, U (3, w), T (2, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (8, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, f),  T (32, c), T (7, x)]
6;MobilNet_2;6.519690146666667;1.5606014627323017;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;7;[V f, U (2, f), ULambda y, U (3, h), T (4, c), Hoist_vars [c], T (8, x),  T (3, w), T (1, h), T (1, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (2, f),  T (16, c), T (7, x)]
7;MobilNet_2;0.6737343433333333;0.16218482535876846;1;axe_out_channels_0,axe_yy_0,axe_xx_1;10;[V f, U (1, f), U (14, y), U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (1, h), T (2, x), T (4, y), T (4, f), T (4, c), T (2, x)]
8;MobilNet_2;8.049036673333333;1.7079600233962016;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;56;[V f, U (4, f), ULambda y, U (3, w), T (16, c), Hoist_vars [c], T (1, x),  T (1, w), T (3, h), T (1, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, f),  T (4, c), T (56, x)]
9;MobilNet_2;0.17594567666666666;0.01114213811362624;1;axe_out_channels_0,axe_yy_0,axe_xx_1;13;[V f, U (2, f), U (14, y), T (64, c), Hoist_vars [c], T (8, x), T (3, w),  T (3, h), T (7, x), T (4, y), T (2, f), T (1, c), T (1, x)]
10;MobilNet_2;0.18398333333333333;0.013078578083347673;1;axe_out_channels_0,axe_yy_0,axe_xx_1;13;[V f, U (2, f), U (8, y), T (64, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (4, x), T (7, y), T (2, f), T (1, c), T (1, x)]
11;MobilNet_2;0.74320977;0.16986981055527753;2;axe_out_channels1_0,axe_yy1_0,axe_xx1_1;15;[V f, U (4, f), ULambda y, T (16, c), Hoist_vars [c], T (2, x), T (3, w),  T (3, h), T (7, x),  Lambda_apply y [((Iter 7), (Arg 6)), ((Iter 2), (Arg 7))], T (1, f),  T (4, c), T (4, x)]
