IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema;Time_search(5.768239974975586)
0;MobilNet_2;0.6952697999999999;0.005571689955480293;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;11;[V f, U (2, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (4, c), T (2, f), T (4, x),  Lambda_apply y [((Iter 4), (Arg 11)), ((Iter 1), (Arg 12))], T (1, x)];7.2129175662994385
1;MobilNet_2;1.2720707;0.006098212837381102;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;6;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (3, h), T (28, x),  T (3, w), T (4, c), T (2, f), T (1, x),  Lambda_apply y [((Iter 1), (Arg 11)), ((Iter 3), (Arg 15))], T (2, x)];8.622028589248657
2;MobilNet_2;0.1745433;0.0009798748950758948;1;axe_xx_0,axe_yy_0,axe_xx_1;12;[V f, U (4, f), U (7, y), U (3, w), T (64, c), Hoist_vars [c], T (14, x),  T (3, h), T (1, c), T (2, x), T (8, y), T (2, x)];9.957769870758057
3;MobilNet_2;0.4128586;0.0035955431356055247;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;12;[V f, U (2, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (14, x),  T (3, w), T (4, c), T (2, f), T (4, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (1, x)];11.379633903503418
4;MobilNet_2;0.5878533000000001;0.00921439912365425;1;axe_xx_0,axe_yy_0,axe_xx_1,axe_out_channels_0;9;[V f, U (2, f), U (14, y), T (16, c), Hoist_vars [c], T (3, h), T (28, x),  T (3, w), T (4, c), T (2, f), T (1, x), T (4, y), T (2, x)];12.593881368637085
5;MobilNet_2;0.8109938;0.005013530688048088;1;axe_yy_0,axe_out_channels_0;5;[V f, U (1, f), ULambda y, U (3, h), T (64, c), Hoist_vars [c], T (3, w),  T (56, x), Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))],  T (1, c), T (4, f), T (1, y)];13.850711822509766
6;MobilNet_2;0.9995572000000001;0.009982774732507997;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;7;[V f, U (2, f), ULambda y, T (16, c), Hoist_vars [c], T (3, h), T (28, x),  T (3, w), T (4, c), T (2, f), T (1, x),  Lambda_apply y [((Iter 2), (Arg 10)), ((Iter 3), (Arg 12))], T (2, x)];15.304450750350952
7;MobilNet_2;0.42910829999999994;0.002008344494851412;2;axe_xx1_0,axe_yy1_0,axe_xx1_1;10;[V f, U (4, f), ULambda y, U (3, w), T (32, c), Hoist_vars [c], T (28, x),  T (3, h), T (2, c), T (2, x),  Lambda_apply y [((Iter 7), (Arg 4)), ((Iter 4), (Arg 7))], T (1, x)];16.831639528274536
8;MobilNet_2;0.8420919999999998;0.004328741664733532;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;10;[V f, U (2, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (28, x),  T (3, w), T (2, c), T (2, f), T (1, x),  Lambda_apply y [((Iter 5), (Arg 9)), ((Iter 1), (Arg 11))], T (2, x)];18.320239067077637
9;MobilNet_2;0.2177664;0.0012487161566985508;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;9;[V f, U (2, f), ULambda y, T (32, c), Hoist_vars [c], T (3, h), T (7, x),  T (3, w), T (2, c), T (2, f), T (4, x),  Lambda_apply y [((Iter 1), (Arg 11)), ((Iter 3), (Arg 15))], T (2, x)];19.70424222946167
