IdRun;NameConv;Time(ms);std;NbMicroKernel;AxeFuse;SizeAxeFuse;Schema;Time_search(553.6581482887268)
0;MobilNet_5;1.616584266666667;0.005557185173868705;2;axe_out_channels1_0,axe_xx1_0;32;[V f, U (4, f), ULambda y, U (3, h), T (2, c), Hoist_vars [c], T (1, x),  T (3, w), Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))],  T (1, f), T (1, c), T (1, f), T (128, c), T (28, x), T (4, f)];556.5387539863586
1;MobilNet_5;3.3809412499999993;0.004018073361042869;1;axe_out_channels_0,axe_xx_0;6;[V f, U (4, f), U (7, y), U (3, h), T (8, c), Hoist_vars [c], T (7, x),  T (3, w), T (4, y), T (2, f), T (32, c), T (1, f), T (1, c), T (4, x),  T (2, f)];559.4774072170258
2;MobilNet_5;47.91248941666666;0.03505985611344936;1;axe_out_channels_2,axe_yy_0;6;[V f, U (4, f), U (7, y), T (1, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (4, y), T (2, f), T (1, c), T (2, f), T (256, c), T (4, x),  T (1, f)];568.5355656147003
3;MobilNet_5;1.6345199999999998;0.0024907452844926594;1;axe_yy_0,axe_xx_0,axe_out_channels_0;22;[V f, U (4, f), U (7, y), U (3, w), T (1, c), Hoist_vars [c], T (2, x),  T (3, h), T (4, c), T (4, f), T (14, x), T (4, y), T (64, c)];570.9814636707306
4;MobilNet_5;7.396141733333333;0.014016124554558206;1;axe_out_channels_2,axe_yy_0;6;[V f, U (4, f), U (7, y), T (4, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (4, y), T (2, f), T (2, c), T (1, f), T (32, c), T (2, x),  T (2, f)];574.4616777896881
5;MobilNet_5;19.989269216666667;0.027708618982491023;1;axe_out_channels_2,axe_yy_0;6;[V f, U (4, f), U (7, y), T (2, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (4, y), T (2, f), T (32, c), T (2, f), T (4, c), T (4, x),  T (1, f)];579.5722048282623
6;MobilNet_5;2.4982464833333333;0.0034639143380559;1;axe_yy_0,axe_xx_0,axe_out_channels_0;9;[V f, U (4, f), U (7, y), U (3, w), T (16, c), Hoist_vars [c], T (28, x),  T (3, h), T (16, c), T (4, f), T (1, x), T (4, y), T (1, c)];582.1782438755035
7;MobilNet_5;1.5829798833333333;0.00130205578274851;2;axe_out_channels1_0,axe_xx1_0;8;[V f, U (4, f), ULambda y, U (3, h), T (32, c), Hoist_vars [c], T (4, x),  T (3, w), Lambda_apply y [((Iter 2), (Arg 5)), ((Iter 3), (Arg 6))],  T (1, f), T (2, c), T (4, f), T (4, c), T (7, x), T (1, f)];585.3502950668335
8;MobilNet_5;1.9537608166666665;0.0012677845975690536;1;axe_yy_0,axe_xx_0,axe_out_channels_0;9;[V f, U (4, f), U (7, y), U (3, w), T (64, c), Hoist_vars [c], T (28, x),  T (3, h), T (2, c), T (4, f), T (1, x), T (4, y), T (2, c)];587.8944811820984
9;MobilNet_5;5.540355466666666;0.002307520364421921;1;axe_out_channels_2,axe_yy_0;8;[V f, U (4, f), U (7, y), U (3, h), T (4, c), Hoist_vars [c], T (7, x),  T (3, w), T (4, y), T (4, f), T (64, c), T (1, f), T (1, c), T (4, x),  T (1, f)];590.9752104282379
10;MobilNet_5;19.881306533333333;0.07265542432735336;2;axe_yy1_0,axe_xx1_0,axe_out_channels1_0;12;[V f, U (2, f), ULambda y, T (2, c), Hoist_vars [c], T (14, x), T (3, w),  T (3, h), T (128, c), T (8, f), T (2, x),  Lambda_apply y [((Iter 2), (Arg 8)), ((Iter 1), (Arg 12))], T (1, c)];596.4212543964386
11;MobilNet_5;0.7643232999999999;0.0009870628506387631;2;axe_out_channels1_1,axe_yy1_0,axe_xx1_0,axe_out_channels1_2;19;[V f, U (1, f), ULambda y, U (3, h), T (16, c), Hoist_vars [c], T (4, x),  T (3, w), T (8, f), T (7, x),  Lambda_apply y [((Iter 2), (Arg 9)), ((Iter 1), (Arg 10))], T (2, f),  T (16, c), T (1, f)];599.1456136703491
12;MobilNet_5;3.0027847833333334;0.002714551585693148;1;axe_out_channels_2,axe_yy_0;8;[V f, U (4, f), U (7, y), T (16, c), Hoist_vars [c], T (7, x), T (3, w),  T (3, h), T (4, y), T (4, f), T (1, c), T (1, f), T (16, c), T (4, x),  T (1, f)];601.846426486969
13;MobilNet_5;0.43622941666666665;0.000325141356011344;1;axe_out_channels_1,axe_yy_0,axe_xx_0,axe_out_channels_2;40;[V f, U (1, f), U (14, y), U (3, h), T (32, c), Hoist_vars [c], T (1, x),  T (3, w), T (2, f), T (28, x), T (2, y), T (8, f), T (8, c), T (1, f)];604.2311656475067
14;MobilNet_5;0.6145115499999999;0.0015626230459106646;1;axe_yy_0,axe_xx_0,axe_out_channels_0;39;[V f, U (4, f), U (4, y), U (3, w), T (4, c), Hoist_vars [c], T (1, x),  T (3, h), T (4, c), T (4, f), T (28, x), T (7, y), T (16, c)];606.4876048564911
15;MobilNet_5;1.8683883833333332;0.17386192127348019;1;axe_out_channels_0,axe_xx_0;11;[V f, U (4, f), U (7, y), T (8, c), Hoist_vars [c], T (4, x), T (3, w),  T (3, h), T (4, y), T (1, f), T (8, c), T (1, f), T (4, c), T (7, x),  T (4, f)];609.0018112659454
16;MobilNet_5;23.793123266666665;0.10359536889164353;1;axe_out_channels_0,axe_xx_0;5;[V f, U (4, f), U (7, y), T (2, c), Hoist_vars [c], T (28, x), T (3, w),  T (3, h), T (4, y), T (1, f), T (32, c), T (1, f), T (4, c), T (1, x),  T (4, f)];615.0790343284607
17;MobilNet_5;2.8947747833333333;0.0012155858648087222;1;axe_out_channels_0,axe_xx_0;8;[V f, U (4, f), U (7, y), U (3, h), T (1, c), Hoist_vars [c], T (4, x),  T (3, w), T (4, y), T (2, f), T (32, c), T (2, f), T (8, c), T (7, x),  T (1, f)];617.8855907917023
